arm,system,gamma,client,model,bank,carrier_half,probe_index_within_bank,top_routed_class,top1_top2_margin,retained_across_carrier_halves
l9,local,9,0,ResNet10,bank_b,ua,45,4,0.14150395754520423,True
l9,local,9,0,ResNet10,bank_b,ua,46,5,0.21994596175658992,True
l9,local,9,0,ResNet10,bank_b,ua,47,5,0.21700611760117322,True
l9,local,9,0,ResNet10,bank_b,ua,48,0,0.14156696565640456,True
l9,local,9,0,ResNet10,bank_b,ua,49,0,0.030143947381225056,True
l9,local,9,0,ResNet10,bank_b,ua,50,7,0.016962613684693706,True
l9,local,9,0,ResNet10,bank_b,ua,51,4,0.16809246120503046,True
l9,local,9,0,ResNet10,bank_b,ua,52,4,0.26478766263140224,True
l9,local,9,0,ResNet10,bank_b,ua,53,0,0.1271072759143428,True
l9,local,9,0,ResNet10,bank_b,ua,54,4,0.021549859329855647,True
l9,local,9,0,ResNet10,bank_b,ua,55,4,0.13800086226390562,True
l9,local,9,0,ResNet10,bank_b,ua,56,4,0.04614438799806808,True
l9,local,9,0,ResNet10,bank_b,ua,57,4,0.05961790347557605,True
l9,local,9,0,ResNet10,bank_b,ua,58,4,0.12147332492212243,True
l9,local,9,0,ResNet10,bank_b,ua,59,0,0.06277921600486638,True
l9,local,9,0,ResNet10,bank_b,ua,60,6,0.001549458273049309,True
l9,local,9,0,ResNet10,bank_b,ua,61,4,0.10772351237820935,True
l9,local,9,0,ResNet10,bank_b,ua,62,4,0.0876788894141255,True
l9,local,9,0,ResNet10,bank_b,ua,63,0,0.03066108529525119,True
l9,local,9,0,ResNet10,bank_b,ub,0,4,0.18131078774794868,True
l9,local,9,0,ResNet10,bank_b,ub,1,4,0.020908444897887124,True
l9,local,9,0,ResNet10,bank_b,ub,2,4,0.04410371676465502,True
l9,local,9,0,ResNet10,bank_b,ub,3,9,0.0002813922668803148,False
l9,local,9,0,ResNet10,bank_b,ub,4,6,0.04236885980187907,True
l9,local,9,0,ResNet10,bank_b,ub,5,1,0.0003580955786295914,True
l9,local,9,0,ResNet10,bank_b,ub,6,4,0.1780838020418729,True
l9,local,9,0,ResNet10,bank_b,ub,7,4,0.0906660218601853,True
l9,local,9,0,ResNet10,bank_b,ub,8,1,0.0011877976702401316,True
l9,local,9,0,ResNet10,bank_b,ub,9,4,0.030423237285132743,True
l9,local,9,0,ResNet10,bank_b,ub,10,4,0.1030328454553561,True
l9,local,9,0,ResNet10,bank_b,ub,11,4,0.025272684897192643,True
l9,local,9,0,ResNet10,bank_b,ub,12,5,0.3072448692066027,True
l9,local,9,0,ResNet10,bank_b,ub,13,4,0.05526754484103047,True
l9,local,9,0,ResNet10,bank_b,ub,14,4,0.22265647508058584,True
l9,local,9,0,ResNet10,bank_b,ub,15,4,0.04584832857613927,True
l9,local,9,0,ResNet10,bank_b,ub,16,0,0.02097601898274215,False
l9,local,9,0,ResNet10,bank_b,ub,17,4,0.3979391340214238,True
l9,local,9,0,ResNet10,bank_b,ub,18,7,0.05313315089935701,True
l9,local,9,0,ResNet10,bank_b,ub,19,4,0.04359376049168828,True
l9,local,9,0,ResNet10,bank_b,ub,20,4,0.01228366954550017,False
l9,local,9,0,ResNet10,bank_b,ub,21,6,0.04638473031229064,False
l9,local,9,0,ResNet10,bank_b,ub,22,4,0.32553653884257383,True
l9,local,9,0,ResNet10,bank_b,ub,23,4,0.18709815475866698,True
l9,local,9,0,ResNet10,bank_b,ub,24,6,0.006049268658362916,False
l9,local,9,0,ResNet10,bank_b,ub,25,0,0.021752214366568212,False
l9,local,9,0,ResNet10,bank_b,ub,26,0,0.20280777575878473,True
l9,local,9,0,ResNet10,bank_b,ub,27,0,0.011494538858167092,False
l9,local,9,0,ResNet10,bank_b,ub,28,0,0.0807830197092678,True
l9,local,9,0,ResNet10,bank_b,ub,29,6,0.24765549704878623,True
l9,local,9,0,ResNet10,bank_b,ub,30,4,0.04929700018283062,True
l9,local,9,0,ResNet10,bank_b,ub,31,4,0.007053800887084516,True
l9,local,9,0,ResNet10,bank_b,ub,32,7,0.08811887590056947,True
l9,local,9,0,ResNet10,bank_b,ub,33,6,0.0018385757582630169,False
l9,local,9,0,ResNet10,bank_b,ub,34,6,0.07706934851334957,True
l9,local,9,0,ResNet10,bank_b,ub,35,4,0.22953508357607807,True
l9,local,9,0,ResNet10,bank_b,ub,36,0,0.016103120397953363,True
l9,local,9,0,ResNet10,bank_b,ub,37,0,0.030375812422956505,True
l9,local,9,0,ResNet10,bank_b,ub,38,0,0.027968358655423242,True
l9,local,9,0,ResNet10,bank_b,ub,39,4,0.10634649522596873,True
l9,local,9,0,ResNet10,bank_b,ub,40,4,0.06338981766907373,True
l9,local,9,0,ResNet10,bank_b,ub,41,4,0.15007740201036002,True
l9,local,9,0,ResNet10,bank_b,ub,42,4,0.3209060418621463,True
l9,local,9,0,ResNet10,bank_b,ub,43,0,0.18396297266140624,True
l9,local,9,0,ResNet10,bank_b,ub,44,1,0.0011574511944183186,True
l9,local,9,0,ResNet10,bank_b,ub,45,4,0.15051032595582092,True
l9,local,9,0,ResNet10,bank_b,ub,46,5,0.1904341820509926,True
l9,local,9,0,ResNet10,bank_b,ub,47,5,0.23338763717349473,True
l9,local,9,0,ResNet10,bank_b,ub,48,0,0.11218297914183475,True
l9,local,9,0,ResNet10,bank_b,ub,49,0,0.03948201467239987,True
l9,local,9,0,ResNet10,bank_b,ub,50,7,0.027943872303960893,True
l9,local,9,0,ResNet10,bank_b,ub,51,4,0.1452834853544296,True
l9,local,9,0,ResNet10,bank_b,ub,52,4,0.2532749921881329,True
l9,local,9,0,ResNet10,bank_b,ub,53,0,0.13113238481382392,True
l9,local,9,0,ResNet10,bank_b,ub,54,4,0.007349176294261461,True
l9,local,9,0,ResNet10,bank_b,ub,55,4,0.1359817512415728,True
l9,local,9,0,ResNet10,bank_b,ub,56,4,0.07976360039701785,True
l9,local,9,0,ResNet10,bank_b,ub,57,4,0.035238002184268674,True
l9,local,9,0,ResNet10,bank_b,ub,58,4,0.0992349985043825,True
l9,local,9,0,ResNet10,bank_b,ub,59,0,0.07209916681465253,True
l9,local,9,0,ResNet10,bank_b,ub,60,6,0.02608978735835213,True
l9,local,9,0,ResNet10,bank_b,ub,61,4,0.08934963047755129,True
l9,local,9,0,ResNet10,bank_b,ub,62,4,0.08789847486789382,True
l9,local,9,0,ResNet10,bank_b,ub,63,0,0.012653209091087136,True
l9,local,9,1,ResNet12,bank_a,ua,0,3,0.2360968884800708,True
l9,local,9,1,ResNet12,bank_a,ua,1,3,0.33549620369530236,True
l9,local,9,1,ResNet12,bank_a,ua,2,9,0.06283912952485618,True
l9,local,9,1,ResNet12,bank_a,ua,3,0,0.008910659839489535,True
l9,local,9,1,ResNet12,bank_a,ua,4,3,0.1250925019065826,True
l9,local,9,1,ResNet12,bank_a,ua,5,2,0.0212284305577064,True
l9,local,9,1,ResNet12,bank_a,ua,6,3,0.27333543070104055,True
l9,local,9,1,ResNet12,bank_a,ua,7,3,0.13375732200894175,True
l9,local,9,1,ResNet12,bank_a,ua,8,9,0.1790590795275635,True
l9,local,9,1,ResNet12,bank_a,ua,9,3,0.24687689229520282,True
l9,local,9,1,ResNet12,bank_a,ua,10,4,0.06042417788371404,True
l9,local,9,1,ResNet12,bank_a,ua,11,3,0.3936766338900675,True
l9,local,9,1,ResNet12,bank_a,ua,12,3,0.42922657807601816,True
l9,local,9,1,ResNet12,bank_a,ua,13,3,0.24377407708091658,True
l9,local,9,1,ResNet12,bank_a,ua,14,3,0.14884860489453472,True
l9,local,9,1,ResNet12,bank_a,ua,15,2,0.0017120749348293746,True
l9,local,9,1,ResNet12,bank_a,ua,16,2,0.013894945071832199,True
l9,local,9,1,ResNet12,bank_a,ua,17,3,0.33784045778075283,True
l9,local,9,1,ResNet12,bank_a,ua,18,9,0.0672594533562296,True
l9,local,9,1,ResNet12,bank_a,ua,19,1,0.030452148025749484,False
l9,local,9,1,ResNet12,bank_a,ua,20,1,0.044601657344523704,True
l9,local,9,1,ResNet12,bank_a,ua,21,0,0.002516203307555892,True
l9,local,9,1,ResNet12,bank_a,ua,22,3,0.1551435770874178,True
l9,local,9,1,ResNet12,bank_a,ua,23,9,0.037153593424076176,False
l9,local,9,1,ResNet12,bank_a,ua,24,3,0.2797972639695355,True
l9,local,9,1,ResNet12,bank_a,ua,25,9,0.027541886618606973,False
l9,local,9,1,ResNet12,bank_a,ua,26,4,0.019316668502259014,True
l9,local,9,1,ResNet12,bank_a,ua,27,3,0.4518993920780051,True
l9,local,9,1,ResNet12,bank_a,ua,28,3,0.012068383358064205,True
l9,local,9,1,ResNet12,bank_a,ua,29,3,0.2451366614323138,True
l9,local,9,1,ResNet12,bank_a,ua,30,1,0.08261661395664605,True
l9,local,9,1,ResNet12,bank_a,ua,31,3,0.3338094768137596,True
l9,local,9,1,ResNet12,bank_a,ua,32,3,0.3114996448584074,True
l9,local,9,1,ResNet12,bank_a,ua,33,3,0.15669561338219776,True
l9,local,9,1,ResNet12,bank_a,ua,34,3,0.41928157955885237,True
l9,local,9,1,ResNet12,bank_a,ua,35,3,0.254425393483651,True
l9,local,9,1,ResNet12,bank_a,ua,36,3,0.3361464355554437,True
l9,local,9,1,ResNet12,bank_a,ua,37,3,0.4172863169327099,True
l9,local,9,1,ResNet12,bank_a,ua,38,3,0.2086511313641662,True
l9,local,9,1,ResNet12,bank_a,ua,39,3,0.43058383481515716,True
l9,local,9,1,ResNet12,bank_a,ua,40,3,0.5195235883630618,True
l9,local,9,1,ResNet12,bank_a,ua,41,3,0.20688140440797428,True
l9,local,9,1,ResNet12,bank_a,ua,42,3,0.15158886272567157,True
l9,local,9,1,ResNet12,bank_a,ua,43,3,0.3455436470726562,True
l9,local,9,1,ResNet12,bank_a,ua,44,3,0.49573852701068066,True
l9,local,9,1,ResNet12,bank_a,ua,45,5,0.04525507983555532,True
l9,local,9,1,ResNet12,bank_a,ua,46,3,0.44661399865138307,True
l9,local,9,1,ResNet12,bank_a,ua,47,3,0.15423167011010008,True
l9,local,9,1,ResNet12,bank_a,ua,48,3,0.3323878245524451,True
l9,local,9,1,ResNet12,bank_a,ua,49,3,0.2810945206481875,True
l9,local,9,1,ResNet12,bank_a,ua,50,4,0.038587235088766936,True
l9,local,9,1,ResNet12,bank_a,ua,51,3,0.11669182268413503,True
l9,local,9,1,ResNet12,bank_a,ua,52,3,0.5011453721132798,True
l9,local,9,1,ResNet12,bank_a,ua,53,3,0.023642446820981683,True
l9,local,9,1,ResNet12,bank_a,ua,54,9,0.15814546598882373,True
l9,local,9,1,ResNet12,bank_a,ua,55,3,0.06186237416967727,True
l9,local,9,1,ResNet12,bank_a,ua,56,3,0.32867209239797973,True
l9,local,9,1,ResNet12,bank_a,ua,57,3,0.3454366043369078,True
l9,local,9,1,ResNet12,bank_a,ua,58,3,0.0016713674866752765,True
l9,local,9,1,ResNet12,bank_a,ua,59,9,0.113857883586297,True
l9,local,9,1,ResNet12,bank_a,ua,60,3,0.27431328866856886,True
l9,local,9,1,ResNet12,bank_a,ua,61,0,0.06120795304816465,True
l9,local,9,1,ResNet12,bank_a,ua,62,3,0.3531296198242377,True
l9,local,9,1,ResNet12,bank_a,ua,63,3,0.15834412933263178,True
l9,local,9,1,ResNet12,bank_a,ub,0,3,0.24732290768256154,True
l9,local,9,1,ResNet12,bank_a,ub,1,3,0.3508507571461804,True
l9,local,9,1,ResNet12,bank_a,ub,2,9,0.03972434504096037,True
l9,local,9,1,ResNet12,bank_a,ub,3,0,0.0034648733574314805,True
l9,local,9,1,ResNet12,bank_a,ub,4,3,0.14077686364698616,True
l9,local,9,1,ResNet12,bank_a,ub,5,2,0.005958790431033478,True
l9,local,9,1,ResNet12,bank_a,ub,6,3,0.2774354085832071,True
l9,local,9,1,ResNet12,bank_a,ub,7,3,0.14639531006728312,True
l9,local,9,1,ResNet12,bank_a,ub,8,9,0.1506761001025762,True
l9,local,9,1,ResNet12,bank_a,ub,9,3,0.2515581069520494,True
l9,local,9,1,ResNet12,bank_a,ub,10,4,0.04754642527609235,True
l9,local,9,1,ResNet12,bank_a,ub,11,3,0.4037829915426025,True
l9,local,9,1,ResNet12,bank_a,ub,12,3,0.42405895100159596,True
l9,local,9,1,ResNet12,bank_a,ub,13,3,0.24704429225957283,True
l9,local,9,1,ResNet12,bank_a,ub,14,3,0.16809836276632928,True
l9,local,9,1,ResNet12,bank_a,ub,15,2,0.009116948213276826,True
l9,local,9,1,ResNet12,bank_a,ub,16,2,0.0395345169669722,True
l9,local,9,1,ResNet12,bank_a,ub,17,3,0.3407340351339892,True
l9,local,9,1,ResNet12,bank_a,ub,18,9,0.04850029171650694,True
l9,local,9,1,ResNet12,bank_a,ub,19,6,0.010094259763457417,False
l9,local,9,1,ResNet12,bank_a,ub,20,1,0.0584265723068019,True
l9,local,9,1,ResNet12,bank_a,ub,21,0,0.023881055001471363,True
l9,local,9,1,ResNet12,bank_a,ub,22,3,0.1706259242867274,True
l9,local,9,1,ResNet12,bank_a,ub,23,6,0.007975756222493274,False
l9,local,9,1,ResNet12,bank_a,ub,24,3,0.29194653130892734,True
l9,local,9,1,ResNet12,bank_a,ub,25,3,0.001134945056674358,False
l9,local,9,1,ResNet12,bank_a,ub,26,4,0.0016517471255539512,True
l9,local,9,1,ResNet12,bank_a,ub,27,3,0.44013673013896193,True
l9,local,9,1,ResNet12,bank_a,ub,28,3,0.007400830844942058,True
l9,local,9,1,ResNet12,bank_a,ub,29,3,0.24591795917074882,True
l9,local,9,1,ResNet12,bank_a,ub,30,1,0.0803741556357729,True
l9,local,9,1,ResNet12,bank_a,ub,31,3,0.3247636519560224,True
l9,local,9,1,ResNet12,bank_a,ub,32,3,0.31093574309202926,True
l9,local,9,1,ResNet12,bank_a,ub,33,3,0.15965869594753615,True
l9,local,9,1,ResNet12,bank_a,ub,34,3,0.3974405453146165,True
l9,local,9,1,ResNet12,bank_a,ub,35,3,0.2609584711323836,True
l9,local,9,1,ResNet12,bank_a,ub,36,3,0.3342658283363032,True
l9,local,9,1,ResNet12,bank_a,ub,37,3,0.41387741412658563,True
l9,local,9,1,ResNet12,bank_a,ub,38,3,0.23132185299038802,True
l9,local,9,1,ResNet12,bank_a,ub,39,3,0.4292110415619723,True
l9,local,9,1,ResNet12,bank_a,ub,40,3,0.5135703207197205,True
l9,local,9,1,ResNet12,bank_a,ub,41,3,0.2210080043239302,True
l9,local,9,1,ResNet12,bank_a,ub,42,3,0.1765236655177967,True
l9,local,9,1,ResNet12,bank_a,ub,43,3,0.33772439626988227,True
l9,local,9,1,ResNet12,bank_a,ub,44,3,0.4877771316074949,True
l9,local,9,1,ResNet12,bank_a,ub,45,5,0.06785957138282174,True
l9,local,9,1,ResNet12,bank_a,ub,46,3,0.4444778102034907,True
l9,local,9,1,ResNet12,bank_a,ub,47,3,0.15095024582189864,True
l9,local,9,1,ResNet12,bank_a,ub,48,3,0.34053360126896476,True
l9,local,9,1,ResNet12,bank_a,ub,49,3,0.272998936697303,True
l9,local,9,1,ResNet12,bank_a,ub,50,4,0.03274003428589703,True
l9,local,9,1,ResNet12,bank_a,ub,51,3,0.1300079645695643,True
l9,local,9,1,ResNet12,bank_a,ub,52,3,0.48264389502163996,True
l9,local,9,1,ResNet12,bank_a,ub,53,3,0.04226296218380421,True
l9,local,9,1,ResNet12,bank_a,ub,54,9,0.16307983508919524,True
l9,local,9,1,ResNet12,bank_a,ub,55,3,0.05956869340683654,True
l9,local,9,1,ResNet12,bank_a,ub,56,3,0.3420597933941592,True
l9,local,9,1,ResNet12,bank_a,ub,57,3,0.3357865767591949,True
l9,local,9,1,ResNet12,bank_a,ub,58,3,0.019061085952611384,True
l9,local,9,1,ResNet12,bank_a,ub,59,9,0.06780172865527838,True
l9,local,9,1,ResNet12,bank_a,ub,60,3,0.28052567733066514,True
l9,local,9,1,ResNet12,bank_a,ub,61,0,0.059387178215179484,True
l9,local,9,1,ResNet12,bank_a,ub,62,3,0.34852506590257587,True
l9,local,9,1,ResNet12,bank_a,ub,63,3,0.15705921522557897,True
l9,local,9,1,ResNet12,bank_b,ua,0,3,0.40771468204241423,True
l9,local,9,1,ResNet12,bank_b,ua,1,3,0.2624777387390953,True
l9,local,9,1,ResNet12,bank_b,ua,2,3,0.33150484445209,True
l9,local,9,1,ResNet12,bank_b,ua,3,9,0.21238268860791898,True
l9,local,9,1,ResNet12,bank_b,ua,4,2,0.11338329702444225,True
l9,local,9,1,ResNet12,bank_b,ua,5,2,0.0006574149220006376,True
l9,local,9,1,ResNet12,bank_b,ua,6,3,0.3426022386234031,True
l9,local,9,1,ResNet12,bank_b,ua,7,3,0.42226724313861275,True
l9,local,9,1,ResNet12,bank_b,ua,8,9,0.04069057287216568,True
l9,local,9,1,ResNet12,bank_b,ua,9,1,0.104392898014884,True
l9,local,9,1,ResNet12,bank_b,ua,10,3,0.26165238844753014,True
l9,local,9,1,ResNet12,bank_b,ua,11,3,0.19921078508872236,True
l9,local,9,1,ResNet12,bank_b,ua,12,4,0.0750162674338904,True
l9,local,9,1,ResNet12,bank_b,ua,13,3,0.4589111222461124,True
l9,local,9,1,ResNet12,bank_b,ua,14,3,0.2754746870871997,True
l9,local,9,1,ResNet12,bank_b,ua,15,9,0.0013624097544520375,True
l9,local,9,1,ResNet12,bank_b,ua,16,3,0.21927563334827802,True
l9,local,9,1,ResNet12,bank_b,ua,17,3,0.22989728401773168,True
l9,local,9,1,ResNet12,bank_b,ua,18,6,0.04136162056124949,True
l9,local,9,1,ResNet12,bank_b,ua,19,3,0.2474194349650787,True
l9,local,9,1,ResNet12,bank_b,ua,20,3,0.029701313478704,True
l9,local,9,1,ResNet12,bank_b,ua,21,5,0.04657608071817054,True
l9,local,9,1,ResNet12,bank_b,ua,22,3,0.3196285427361145,True
l9,local,9,1,ResNet12,bank_b,ua,23,3,0.373863985474035,True
l9,local,9,1,ResNet12,bank_b,ua,24,3,0.06728289809565025,True
l9,local,9,1,ResNet12,bank_b,ua,25,3,0.3044999438231534,True
l9,local,9,1,ResNet12,bank_b,ua,26,3,0.03581620981012813,True
l9,local,9,1,ResNet12,bank_b,ua,27,3,0.1855945238173107,True
l9,local,9,1,ResNet12,bank_b,ua,28,3,0.3479307357637548,True
l9,local,9,1,ResNet12,bank_b,ua,29,1,0.14558490133301855,True
l9,local,9,1,ResNet12,bank_b,ua,30,3,0.38642427397379914,True
l9,local,9,1,ResNet12,bank_b,ua,31,3,0.36711630611188945,True
l9,local,9,1,ResNet12,bank_b,ua,32,6,0.11480180261774184,True
l9,local,9,1,ResNet12,bank_b,ua,33,3,0.03462830019529303,True
l9,local,9,1,ResNet12,bank_b,ua,34,5,0.015446427822845527,True
l9,local,9,1,ResNet12,bank_b,ua,35,3,0.3427056869818529,True
l9,local,9,1,ResNet12,bank_b,ua,36,3,0.10407902579462139,True
l9,local,9,1,ResNet12,bank_b,ua,37,3,0.055920341865286674,True
l9,local,9,1,ResNet12,bank_b,ua,38,3,0.36136658204672223,True
l9,local,9,1,ResNet12,bank_b,ua,39,3,0.23983261141651238,True
l9,local,9,1,ResNet12,bank_b,ua,40,3,0.17910233175224596,True
l9,local,9,1,ResNet12,bank_b,ua,41,3,0.3381272089096654,True
l9,local,9,1,ResNet12,bank_b,ua,42,3,0.33426890345760085,True
l9,local,9,1,ResNet12,bank_b,ua,43,3,0.198859514777327,True
l9,local,9,1,ResNet12,bank_b,ua,44,6,0.0015290000654347713,True
l9,local,9,1,ResNet12,bank_b,ua,45,3,0.45324321253384425,True
l9,local,9,1,ResNet12,bank_b,ua,46,4,0.083644374420074,True
l9,local,9,1,ResNet12,bank_b,ua,47,4,0.00891496809634057,True
l9,local,9,1,ResNet12,bank_b,ua,48,3,0.008874192032202369,False
l9,local,9,1,ResNet12,bank_b,ua,49,2,0.006897672010104848,True
l9,local,9,1,ResNet12,bank_b,ua,50,9,0.01302473770106359,True
l9,local,9,1,ResNet12,bank_b,ua,51,3,0.28160376069959214,True
l9,local,9,1,ResNet12,bank_b,ua,52,3,0.3233259748413507,True
l9,local,9,1,ResNet12,bank_b,ua,53,3,0.06838164303915725,True
l9,local,9,1,ResNet12,bank_b,ua,54,3,0.2410585336520889,True
l9,local,9,1,ResNet12,bank_b,ua,55,3,0.41760791475667064,True
l9,local,9,1,ResNet12,bank_b,ua,56,3,0.18514454893241994,True
l9,local,9,1,ResNet12,bank_b,ua,57,3,0.13752899079911854,True
l9,local,9,1,ResNet12,bank_b,ua,58,3,0.4091637018698291,True
l9,local,9,1,ResNet12,bank_b,ua,59,9,0.0180855284650904,True
l9,local,9,1,ResNet12,bank_b,ua,60,3,0.12092710915058114,True
l9,local,9,1,ResNet12,bank_b,ua,61,3,0.13422711352864602,True
l9,local,9,1,ResNet12,bank_b,ua,62,3,0.42632332373776116,True
l9,local,9,1,ResNet12,bank_b,ua,63,3,0.35708047334955567,True
l9,local,9,1,ResNet12,bank_b,ub,0,3,0.4117033111474665,True
l9,local,9,1,ResNet12,bank_b,ub,1,3,0.2602051530784071,True
l9,local,9,1,ResNet12,bank_b,ub,2,3,0.33710706946435975,True
l9,local,9,1,ResNet12,bank_b,ub,3,9,0.19062601902220963,True
l9,local,9,1,ResNet12,bank_b,ub,4,2,0.14692684557236843,True
l9,local,9,1,ResNet12,bank_b,ub,5,2,0.02691987203456947,True
l9,local,9,1,ResNet12,bank_b,ub,6,3,0.33300783339682827,True
l9,local,9,1,ResNet12,bank_b,ub,7,3,0.41139954075333574,True
l9,local,9,1,ResNet12,bank_b,ub,8,9,0.05004637997153166,True
l9,local,9,1,ResNet12,bank_b,ub,9,1,0.11089752338749087,True
l9,local,9,1,ResNet12,bank_b,ub,10,3,0.2651279504177977,True
l9,local,9,1,ResNet12,bank_b,ub,11,3,0.21146872230197883,True
l9,local,9,1,ResNet12,bank_b,ub,12,4,0.06524343737365743,True
l9,local,9,1,ResNet12,bank_b,ub,13,3,0.44203315685463207,True
l9,local,9,1,ResNet12,bank_b,ub,14,3,0.2926228517002671,True
l9,local,9,1,ResNet12,bank_b,ub,15,9,0.004154328119130496,True
l9,local,9,1,ResNet12,bank_b,ub,16,3,0.24547012361383183,True
l9,local,9,1,ResNet12,bank_b,ub,17,3,0.225295179361081,True
l9,local,9,1,ResNet12,bank_b,ub,18,6,0.053208740562672226,True
l9,local,9,1,ResNet12,bank_b,ub,19,3,0.2562234213527655,True
l9,local,9,1,ResNet12,bank_b,ub,20,3,0.018141453201452384,True
l9,local,9,1,ResNet12,bank_b,ub,21,5,0.04527490566482116,True
l9,local,9,1,ResNet12,bank_b,ub,22,3,0.3109146161692267,True
l9,local,9,1,ResNet12,bank_b,ub,23,3,0.36523654906334324,True
l9,local,9,1,ResNet12,bank_b,ub,24,3,0.08492221826807222,True
l9,local,9,1,ResNet12,bank_b,ub,25,3,0.3157336061985427,True
l9,local,9,1,ResNet12,bank_b,ub,26,3,0.03048391629137656,True
l9,local,9,1,ResNet12,bank_b,ub,27,3,0.1923801058357888,True
l9,local,9,1,ResNet12,bank_b,ub,28,3,0.3553551281568955,True
l9,local,9,1,ResNet12,bank_b,ub,29,1,0.16115921346782172,True
l9,local,9,1,ResNet12,bank_b,ub,30,3,0.39203908290065065,True
l9,local,9,1,ResNet12,bank_b,ub,31,3,0.37627778456886884,True
l9,local,9,1,ResNet12,bank_b,ub,32,6,0.12566141832053473,True
l9,local,9,1,ResNet12,bank_b,ub,33,3,0.04026664818781188,True
l9,local,9,1,ResNet12,bank_b,ub,34,5,0.007049114157514275,True
l9,local,9,1,ResNet12,bank_b,ub,35,3,0.32390597652442854,True
l9,local,9,1,ResNet12,bank_b,ub,36,3,0.05130401786765798,True
l9,local,9,1,ResNet12,bank_b,ub,37,3,0.08370762212984874,True
l9,local,9,1,ResNet12,bank_b,ub,38,3,0.36006414006328713,True
l9,local,9,1,ResNet12,bank_b,ub,39,3,0.2401641044860359,True
l9,local,9,1,ResNet12,bank_b,ub,40,3,0.18875415967979817,True
l9,local,9,1,ResNet12,bank_b,ub,41,3,0.3172407545439384,True
l9,local,9,1,ResNet12,bank_b,ub,42,3,0.32650620536737873,True
l9,local,9,1,ResNet12,bank_b,ub,43,3,0.18965370553966934,True
l9,local,9,1,ResNet12,bank_b,ub,44,6,0.020535462954276454,True
l9,local,9,1,ResNet12,bank_b,ub,45,3,0.4354580164859331,True
l9,local,9,1,ResNet12,bank_b,ub,46,4,0.08997599864753156,True
l9,local,9,1,ResNet12,bank_b,ub,47,4,0.04216990724779954,True
l9,local,9,1,ResNet12,bank_b,ub,48,1,0.004083291479699332,False
l9,local,9,1,ResNet12,bank_b,ub,49,2,0.033950799932315784,True
l9,local,9,1,ResNet12,bank_b,ub,50,9,0.01982420319351766,True
l9,local,9,1,ResNet12,bank_b,ub,51,3,0.29206415216122306,True
l9,local,9,1,ResNet12,bank_b,ub,52,3,0.2959130035009195,True
l9,local,9,1,ResNet12,bank_b,ub,53,3,0.05346929389151134,True
l9,local,9,1,ResNet12,bank_b,ub,54,3,0.25361268091615896,True
l9,local,9,1,ResNet12,bank_b,ub,55,3,0.4146805871365101,True
l9,local,9,1,ResNet12,bank_b,ub,56,3,0.17802174196798157,True
l9,local,9,1,ResNet12,bank_b,ub,57,3,0.1471192629870207,True
l9,local,9,1,ResNet12,bank_b,ub,58,3,0.4011722914810899,True
l9,local,9,1,ResNet12,bank_b,ub,59,9,0.005868564524548009,True
l9,local,9,1,ResNet12,bank_b,ub,60,3,0.11289405514870804,True
l9,local,9,1,ResNet12,bank_b,ub,61,3,0.15291146829576313,True
l9,local,9,1,ResNet12,bank_b,ub,62,3,0.4151164177106653,True
l9,local,9,1,ResNet12,bank_b,ub,63,3,0.366422765817037,True
l9,local,9,2,ShuffleNet,bank_a,ua,0,6,0.009085847593884422,False
l9,local,9,2,ShuffleNet,bank_a,ua,1,6,0.032767265700007875,True
l9,local,9,2,ShuffleNet,bank_a,ua,2,5,0.04802516730118905,True
l9,local,9,2,ShuffleNet,bank_a,ua,3,9,0.02527840198225295,True
l9,local,9,2,ShuffleNet,bank_a,ua,4,9,0.08883958243352671,True
l9,local,9,2,ShuffleNet,bank_a,ua,5,6,0.044081597442119716,True
l9,local,9,2,ShuffleNet,bank_a,ua,6,6,0.07014535568909924,True
l9,local,9,2,ShuffleNet,bank_a,ua,7,8,0.061246114833421544,True
l9,local,9,2,ShuffleNet,bank_a,ua,8,5,0.07940775053892477,True
l9,local,9,2,ShuffleNet,bank_a,ua,9,6,0.00423605274739558,False
l9,local,9,2,ShuffleNet,bank_a,ua,10,3,0.010100624115709278,True
l9,local,9,2,ShuffleNet,bank_a,ua,11,6,0.05887416747308544,True
l9,local,9,2,ShuffleNet,bank_a,ua,12,6,0.013521664043462334,True
l9,local,9,2,ShuffleNet,bank_a,ua,13,2,0.023300447712526012,False
l9,local,9,2,ShuffleNet,bank_a,ua,14,2,0.014398935018411357,True
l9,local,9,2,ShuffleNet,bank_a,ua,15,4,0.03754976857606036,True
l9,local,9,2,ShuffleNet,bank_a,ua,16,6,0.0023704305672272996,False
l9,local,9,2,ShuffleNet,bank_a,ua,17,6,0.06628601297981757,True
l9,local,9,2,ShuffleNet,bank_a,ua,18,9,0.050221576660207407,True
l9,local,9,2,ShuffleNet,bank_a,ua,19,1,0.006777659900925007,False
l9,local,9,2,ShuffleNet,bank_a,ua,20,8,0.04123420440380532,True
l9,local,9,2,ShuffleNet,bank_a,ua,21,3,0.06598548109338923,True
l9,local,9,2,ShuffleNet,bank_a,ua,22,2,0.007463257138665996,True
l9,local,9,2,ShuffleNet,bank_a,ua,23,9,0.07818863900819881,True
l9,local,9,2,ShuffleNet,bank_a,ua,24,8,0.1180793511288642,True
l9,local,9,2,ShuffleNet,bank_a,ua,25,8,0.017738087353329747,True
