arm,system,gamma,client,model,bank,carrier_half,class_index,positive_routing_energy,total_routing_norm_sq,positive_profile_share,total_profile_share,cross_half_positive_profile_cosine,cross_bank_positive_profile_cosine,probe_top_class_count,probe_top_class_fraction,mean_margin_when_top
l0,local,0,0,ResNet10,bank_a,ub,9,0.008755028582761271,0.014244317829271992,0.17689716466285493,0.14179428519626766,0.9904336890347684,0.959694723094446,18,0.28125,0.0065889399046564715
l0,local,0,0,ResNet10,bank_b,ua,0,0.006567888962260423,0.009913081730322928,0.108098500710953,0.0823416473238116,0.9916084398355163,0.9628367188909404,5,0.078125,0.12895446759719084
l0,local,0,0,ResNet10,bank_b,ua,1,0.012164584850312382,0.017923993894149032,0.2002124870937794,0.1488831852713973,0.9916084398355163,0.9628367188909404,1,0.015625,0.007062707430764481
l0,local,0,0,ResNet10,bank_b,ua,2,0.0012465535138187936,0.004465188520316215,0.02051657186564337,0.03708947312010437,0.9916084398355163,0.9628367188909404,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ua,3,0.0012704504295471665,0.001935164874124424,0.02090988252858187,0.01607418035212656,0.9916084398355163,0.9628367188909404,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ua,4,0.006545783107378856,0.009479248608365185,0.10773466846845284,0.07873807228050679,0.9916084398355163,0.9628367188909404,14,0.21875,0.04999900643096866
l0,local,0,0,ResNet10,bank_b,ua,5,0.001279501325263188,0.019303893584866057,0.021058847936282123,0.16034513189569458,0.9916084398355163,0.9628367188909404,3,0.046875,0.01371246874612683
l0,local,0,0,ResNet10,bank_b,ua,6,0.005455430434605644,0.016235118212161594,0.08978894955477625,0.1348547721539518,0.9916084398355163,0.9628367188909404,10,0.15625,0.053671421081746926
l0,local,0,0,ResNet10,bank_b,ua,7,0.0010173949885083288,0.004975340034852203,0.01674493486728146,0.04132697637432824,0.9916084398355163,0.9628367188909404,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ua,8,0.01217660309889606,0.017430844371784937,0.20041029108537126,0.14478690672219505,0.9916084398355163,0.9628367188909404,7,0.109375,0.0024390916285142263
l0,local,0,0,ResNet10,bank_b,ua,9,0.013034181690099062,0.018727771657409412,0.21452486587241984,0.1555596544975773,0.9916084398355163,0.9628367188909404,24,0.375,0.004629522005666253
l0,local,0,0,ResNet10,bank_b,ub,0,0.007547611559008641,0.011233697572292888,0.13128342989259578,0.09761801813690409,0.9916084398355163,0.959694723094446,9,0.140625,0.08501941057746953
l0,local,0,0,ResNet10,bank_b,ub,1,0.0103001595781408,0.016335164266457942,0.17916135022150106,0.14194848591663903,0.9916084398355163,0.959694723094446,1,0.015625,0.006716267191845343
l0,local,0,0,ResNet10,bank_b,ub,2,0.0013657284823538748,0.0047200875022575745,0.023755530880682527,0.04101637812821307,0.9916084398355163,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ub,3,0.001167102132669522,0.0019569717870877345,0.02030061693211242,0.017005594656252454,0.9916084398355163,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ub,4,0.00777462648935312,0.00969008559185502,0.13523213584539215,0.0842044166639235,0.9916084398355163,0.959694723094446,18,0.28125,0.05435924357982866
l0,local,0,0,ResNet10,bank_b,ub,5,0.0009732897397012457,0.017265855923827653,0.016929437121699788,0.15003596330369834,0.9916084398355163,0.959694723094446,1,0.015625,0.011529989280606709
l0,local,0,0,ResNet10,bank_b,ub,6,0.005706334240097452,0.016792119882662666,0.09925618525762489,0.14591931576525924,0.9916084398355163,0.959694723094446,8,0.125,0.08630578842363947
l0,local,0,0,ResNet10,bank_b,ub,7,0.0012191867992406523,0.004150070737014666,0.021206579516277035,0.036063075213501945,0.9916084398355163,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_b,ub,8,0.010304944568216196,0.015810069338020705,0.1792445805128573,0.13738554251194843,0.9916084398355163,0.959694723094446,7,0.109375,0.0020654498693504957
l0,local,0,0,ResNet10,bank_b,ub,9,0.011131985111930611,0.017123992961580414,0.19363015380186305,0.14880320969497007,0.9916084398355163,0.959694723094446,20,0.3125,0.005560356130461008
l0,local,0,1,ResNet12,bank_a,ua,0,0.0021649763809954013,0.006216015504684965,0.05939642896834143,0.07791267555126277,0.993780153854839,0.9418703175432059,0,0.0,0.0
l0,local,0,1,ResNet12,bank_a,ua,1,0.0012970142462423093,0.007748483081937808,0.03558376674411482,0.09712090452838494,0.993780153854839,0.9418703175432059,3,0.046875,0.05063967057181216
l0,local,0,1,ResNet12,bank_a,ua,2,0.0017370357138195534,0.00505689674149558,0.047655817078206965,0.06338406891350752,0.993780153854839,0.9418703175432059,2,0.03125,0.028982016262330025
l0,local,0,1,ResNet12,bank_a,ua,3,0.0067122198396539585,0.008005609961464826,0.18415068747428764,0.10034377987755326,0.993780153854839,0.9418703175432059,11,0.171875,0.03184601284932682
l0,local,0,1,ResNet12,bank_a,ua,4,0.0036195304429801458,0.004341672986679609,0.09930232252989936,0.054419323520975414,0.993780153854839,0.9418703175432059,8,0.125,0.022649464313751075
l0,local,0,1,ResNet12,bank_a,ua,5,0.005363660427081623,0.007153797162654294,0.14715277190275,0.0896670024187265,0.993780153854839,0.9418703175432059,12,0.1875,0.028178264304558043
l0,local,0,1,ResNet12,bank_a,ua,6,0.002665671305857471,0.004819334872501667,0.07313306406535136,0.06040642498576568,0.993780153854839,0.9418703175432059,3,0.046875,0.03401634176326077
l0,local,0,1,ResNet12,bank_a,ua,7,0.0016832660714033874,0.005398166084722423,0.046180639439106566,0.06766160129649232,0.993780153854839,0.9418703175432059,5,0.078125,0.018847534167164733
l0,local,0,1,ResNet12,bank_a,ua,8,0.003745146785280604,0.005574430469179472,0.10274862440099948,0.06987093133871865,0.993780153854839,0.9418703175432059,6,0.09375,0.02299911447151502
l0,local,0,1,ResNet12,bank_a,ua,9,0.007461083898298363,0.02546741888544843,0.20469587736950742,0.3192132875560787,0.993780153854839,0.9418703175432059,14,0.21875,0.06716131054913312
l0,local,0,1,ResNet12,bank_a,ub,0,0.0022347987741939543,0.006790980631095928,0.06081824437926368,0.08201459783007817,0.993780153854839,0.9339701599320305,1,0.015625,0.0006065176601043609
l0,local,0,1,ResNet12,bank_a,ub,1,0.0010213078160341788,0.008210090765836836,0.027794067662499974,0.09915317520201525,0.993780153854839,0.9339701599320305,2,0.03125,0.049324177934954146
l0,local,0,1,ResNet12,bank_a,ub,2,0.00213058286840394,0.005663709761289436,0.05798209264169641,0.0684005600268483,0.993780153854839,0.9339701599320305,3,0.046875,0.03387210052324709
l0,local,0,1,ResNet12,bank_a,ub,3,0.0066169936867221425,0.007959281398303038,0.18007614096721608,0.09612415324955811,0.993780153854839,0.9339701599320305,12,0.1875,0.02826342716871207
l0,local,0,1,ResNet12,bank_a,ub,4,0.003591769158950577,0.004139877630550334,0.09774709785302581,0.04999725626967798,0.993780153854839,0.9339701599320305,6,0.09375,0.023567280513184668
l0,local,0,1,ResNet12,bank_a,ub,5,0.006012172388686236,0.0076218325509056365,0.16361641764246238,0.09204878725885067,0.993780153854839,0.9339701599320305,16,0.25,0.025485837694863706
l0,local,0,1,ResNet12,bank_a,ub,6,0.0017173237495172074,0.004436626623800714,0.04673557936513633,0.053581090572851785,0.993780153854839,0.9339701599320305,4,0.0625,0.016290839394795288
l0,local,0,1,ResNet12,bank_a,ub,7,0.0021958798471156844,0.00493105860605655,0.05975909719994832,0.05955234014369567,0.993780153854839,0.9339701599320305,2,0.03125,0.01847972190542623
l0,local,0,1,ResNet12,bank_a,ub,8,0.004191179226767193,0.005980599096484105,0.1140595589161077,0.07222762901650574,0.993780153854839,0.9339701599320305,8,0.125,0.016283161574120533
l0,local,0,1,ResNet12,bank_a,ub,9,0.0070335249622659485,0.027068039278133386,0.19141170334542915,0.3269004104178412,0.993780153854839,0.9339701599320305,10,0.15625,0.10100490497974543
l0,local,0,1,ResNet12,bank_b,ua,0,0.0024333931049624895,0.006823663549773719,0.06578793341958544,0.08741892483298454,0.9968867678007901,0.9418703175432059,5,0.078125,0.051065250847335666
l0,local,0,1,ResNet12,bank_b,ua,1,0.0016740421676131622,0.005678255649650397,0.04525852170778255,0.07274494121793544,0.9968867678007901,0.9418703175432059,4,0.0625,0.0341232493728202
l0,local,0,1,ResNet12,bank_b,ua,2,0.0023452796247013523,0.005534584490104848,0.06340574380913325,0.07090434954670677,0.9968867678007901,0.9418703175432059,3,0.046875,0.008767930166013085
l0,local,0,1,ResNet12,bank_b,ua,3,0.004290642146065462,0.00593089372364628,0.11599953959636662,0.07598152353760863,0.9968867678007901,0.9418703175432059,5,0.078125,0.02264583990191615
l0,local,0,1,ResNet12,bank_b,ua,4,0.004462876681409588,0.00513658816324087,0.12065598171443832,0.06580556196315428,0.9968867678007901,0.9418703175432059,11,0.171875,0.0365895756309572
l0,local,0,1,ResNet12,bank_b,ua,5,0.005158109746782287,0.00761234013552566,0.13945193643402667,0.09752277281207637,0.9968867678007901,0.9418703175432059,16,0.25,0.021884533701205525
l0,local,0,1,ResNet12,bank_b,ua,6,0.002429405517664157,0.004187338291612483,0.06568012711112156,0.05364458676701437,0.9968867678007901,0.9418703175432059,3,0.046875,0.0062012581670273376
l0,local,0,1,ResNet12,bank_b,ua,7,0.0008766287794894405,0.0034156340979292934,0.023700073638382717,0.04375817451810934,0.9968867678007901,0.9418703175432059,0,0.0,0.0
l0,local,0,1,ResNet12,bank_b,ua,8,0.002100083594685344,0.004016811822855855,0.056776753176857875,0.0514599479076198,0.9968867678007901,0.9418703175432059,3,0.046875,0.00546397919291725
l0,local,0,1,ResNet12,bank_b,ua,9,0.011217979805266107,0.029720941940837776,0.3032833893652695,0.38075921688397923,0.9968867678007901,0.9418703175432059,14,0.21875,0.124472331237819
l0,local,0,1,ResNet12,bank_b,ub,0,0.002610763657597137,0.007473373164139958,0.07112111577619439,0.09502624539693172,0.9968867678007901,0.9339701599320305,5,0.078125,0.060378103182497755
l0,local,0,1,ResNet12,bank_b,ub,1,0.0015978976550682414,0.006125816916818424,0.04352912750027035,0.07789165197684242,0.9968867678007901,0.9339701599320305,3,0.046875,0.038034221252411245
l0,local,0,1,ResNet12,bank_b,ub,2,0.002494731781787788,0.006279466962255538,0.06796023353809824,0.07984535970724413,0.9968867678007901,0.9339701599320305,3,0.046875,0.02308703306525896
l0,local,0,1,ResNet12,bank_b,ub,3,0.004020539277427304,0.005771912118206842,0.10952551702662318,0.07339164327911187,0.9968867678007901,0.9339701599320305,6,0.09375,0.027166528691624673
l0,local,0,1,ResNet12,bank_b,ub,4,0.004572903652383957,0.005044880899070098,0.12457275063875864,0.06414721703094535,0.9968867678007901,0.9339701599320305,11,0.171875,0.041046689392935515
l0,local,0,1,ResNet12,bank_b,ub,5,0.005331299970066572,0.007400468196960327,0.14523260322908751,0.09409923624728703,0.9968867678007901,0.9339701599320305,14,0.21875,0.031179388029266585
l0,local,0,1,ResNet12,bank_b,ub,6,0.0015725195004774129,0.0038139837603454007,0.04283778852533545,0.048495980167237246,0.9968867678007901,0.9339701599320305,1,0.015625,0.020714151100373467
l0,local,0,1,ResNet12,bank_b,ub,7,0.0011507901319529324,0.00272975922256202,0.03134924832072102,0.03470973067455115,0.9968867678007901,0.9339701599320305,2,0.03125,0.005719621084777377
l0,local,0,1,ResNet12,bank_b,ub,8,0.002575774421533538,0.004293037782023436,0.07016795653416245,0.05458729984612054,0.9968867678007901,0.9339701599320305,4,0.0625,0.006356359121992332
l0,local,0,1,ResNet12,bank_b,ub,9,0.0107814793166255,0.029712659771160655,0.2937036588835073,0.3778056356610131,0.9968867678007901,0.9339701599320305,15,0.234375,0.11038598754003534
l0,local,0,2,ShuffleNet,bank_a,ua,0,0.005577195715210735,0.01199057084351842,0.1153103697057892,0.13218238936483437,0.9796008345681352,0.9484767316713743,2,0.03125,0.03053800483991275
l0,local,0,2,ShuffleNet,bank_a,ua,1,0.00031144650840709615,0.009734639800108176,0.006439259775312092,0.10731331853811382,0.9796008345681352,0.9484767316713743,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_a,ua,2,0.0013077658061363654,0.0029535788526871137,0.02703849143807136,0.03255984348206975,0.9796008345681352,0.9484767316713743,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_a,ua,3,0.0036305395399031603,0.00492726673411298,0.07506260815555778,0.05431750485048683,0.9796008345681352,0.9484767316713743,1,0.015625,0.029061466513352327
l0,local,0,2,ShuffleNet,bank_a,ua,4,0.016453730972986004,0.017556893315897867,0.34018634066581643,0.19354475600912244,0.9796008345681352,0.9484767316713743,29,0.453125,0.05548871113074289
l0,local,0,2,ShuffleNet,bank_a,ua,5,0.0017221941200940053,0.00643237764580673,0.035606934171517134,0.07090963871659942,0.9796008345681352,0.9484767316713743,1,0.015625,0.020081993196967338
l0,local,0,2,ShuffleNet,bank_a,ua,6,0.009079805159110261,0.011047750010459701,0.18772798073018232,0.12178886331148459,0.9796008345681352,0.9484767316713743,16,0.25,0.030548515714620555
l0,local,0,2,ShuffleNet,bank_a,ua,7,0.0008669481991548387,0.006361861459521295,0.01792444132589227,0.0701322780626533,0.9796008345681352,0.9484767316713743,1,0.015625,0.013258068554372102
l0,local,0,2,ShuffleNet,bank_a,ua,8,0.009222738154556084,0.01340097562855296,0.1906831677793051,0.14773049603051805,0.9796008345681352,0.9484767316713743,14,0.21875,0.04447195084265053
l0,local,0,2,ShuffleNet,bank_a,ua,9,0.00019445425825156878,0.006306402993078699,0.004020406231881028,0.06952091162309348,0.9796008345681352,0.9484767316713743,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_a,ub,0,0.004345018684311469,0.010245569823087278,0.09339784290087653,0.11586549315860946,0.9796008345681352,0.9734235774238889,2,0.03125,0.014769479702840461
l0,local,0,2,ShuffleNet,bank_a,ub,1,0.00023375163172995636,0.010165428186704767,0.005024580966007421,0.11495918434588989,0.9796008345681352,0.9734235774238889,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_a,ub,2,0.0015018674946739234,0.0026187360997689518,0.032283217752771556,0.02961486329127898,0.9796008345681352,0.9734235774238889,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_a,ub,3,0.0037032271621303555,0.004911124640781917,0.07960228800942853,0.055539114787480984,0.9796008345681352,0.9734235774238889,5,0.078125,0.02674589547965391
l0,local,0,2,ShuffleNet,bank_a,ub,4,0.019320431450620065,0.0202117987837879,0.41530008326951856,0.22857196565378562,0.9796008345681352,0.9734235774238889,36,0.5625,0.06539476457924825
l0,local,0,2,ShuffleNet,bank_a,ub,5,0.0018660101116165291,0.0057292935505283945,0.04011060294987548,0.06479165474882129,0.9796008345681352,0.9734235774238889,1,0.015625,0.020746013939497734
l0,local,0,2,ShuffleNet,bank_a,ub,6,0.007408456847201307,0.00934002242327691,0.1592476210174175,0.10562480397594486,0.9796008345681352,0.9734235774238889,8,0.125,0.01921331358091167
l0,local,0,2,ShuffleNet,bank_a,ub,7,0.0015543458174682252,0.004322912140858846,0.03341125942627253,0.04888711469744513,0.9796008345681352,0.9734235774238889,1,0.015625,0.044513189891557614
l0,local,0,2,ShuffleNet,bank_a,ub,8,0.006474071931647749,0.012479331168012957,0.13916265892808896,0.14112673917005522,0.9796008345681352,0.9734235774238889,11,0.171875,0.0332264062586886
l0,local,0,2,ShuffleNet,bank_a,ub,9,0.00011443595593995633,0.008402195082601567,0.0024598447582476505,0.09501906615937968,0.9796008345681352,0.9734235774238889,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_b,ua,0,0.0036006337106435703,0.012952216988128172,0.07269303278200842,0.14219728906177623,0.9903292345440036,0.9484767316713743,2,0.03125,0.015924757124536233
l0,local,0,2,ShuffleNet,bank_b,ua,1,0.000993873544288911,0.008261920958596314,0.020065268489432457,0.0907043762339601,0.9903292345440036,0.9484767316713743,2,0.03125,0.017458410730998398
l0,local,0,2,ShuffleNet,bank_b,ua,2,0.0017276965854901736,0.0030629570998600766,0.03488038901461966,0.033626999648927826,0.9903292345440036,0.9484767316713743,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_b,ua,3,0.004179088863013339,0.005915760874008049,0.08437143795547478,0.0649468087040779,0.9903292345440036,0.9484767316713743,6,0.09375,0.02635925766233138
l0,local,0,2,ShuffleNet,bank_b,ua,4,0.020705828231215504,0.022594350646525683,0.4180290391497093,0.24805447692792693,0.9903292345440036,0.9484767316713743,30,0.46875,0.07291564851109701
l0,local,0,2,ShuffleNet,bank_b,ua,5,0.0031230674274603026,0.006870469181091628,0.06305146847170312,0.07542817519419119,0.9903292345440036,0.9484767316713743,4,0.0625,0.06026583795248965
l0,local,0,2,ShuffleNet,bank_b,ua,6,0.010006022672483846,0.01143867711012212,0.20201114376012974,0.12558073085119179,0.9903292345440036,0.9484767316713743,13,0.203125,0.05083606993885408
l0,local,0,2,ShuffleNet,bank_b,ua,7,0.0006397818822369564,0.006659892894662399,0.012916527777126607,0.07311634108128387,0.9903292345440036,0.9484767316713743,1,0.015625,0.0010997150882514212
l0,local,0,2,ShuffleNet,bank_b,ua,8,0.0034716159005927587,0.007187208022387344,0.07008829799108456,0.0789055261846897,0.9903292345440036,0.9484767316713743,4,0.0625,0.03904955008954185
l0,local,0,2,ShuffleNet,bank_b,ua,9,0.001084424346859358,0.006142790367845253,0.02189339458852243,0.06743927610099595,0.9903292345440036,0.9484767316713743,2,0.03125,0.043325404429005863
l0,local,0,2,ShuffleNet,bank_b,ub,0,0.0026551536232121624,0.011659080877875275,0.05508765995275799,0.13017140173748964,0.9903292345440036,0.9734235774238889,1,0.015625,0.007662584287936952
l0,local,0,2,ShuffleNet,bank_b,ub,1,0.0006305940635949281,0.008200382551180095,0.013083217121546371,0.09155569831378468,0.9903292345440036,0.9734235774238889,2,0.03125,0.010448798082356544
l0,local,0,2,ShuffleNet,bank_b,ub,2,0.00246195948144529,0.0032090263209079138,0.05107937467183209,0.03582816336730031,0.9903292345440036,0.9734235774238889,0,0.0,0.0
l0,local,0,2,ShuffleNet,bank_b,ub,3,0.0037776685388298853,0.005439939509582974,0.078376979042566,0.06073588121970511,0.9903292345440036,0.9734235774238889,4,0.0625,0.04081723492463061
l0,local,0,2,ShuffleNet,bank_b,ub,4,0.022884370177917737,0.024651941551911964,0.4747922649647135,0.2752341990741764,0.9903292345440036,0.9734235774238889,34,0.53125,0.08091703792985816
l0,local,0,2,ShuffleNet,bank_b,ub,5,0.003685900866240278,0.005995399411809224,0.07647303408884369,0.06693748448836144,0.9903292345440036,0.9734235774238889,5,0.078125,0.0676659363974434
l0,local,0,2,ShuffleNet,bank_b,ub,6,0.007813753644891614,0.00920393728338765,0.16211544220317897,0.1027601944125848,0.9903292345440036,0.9734235774238889,11,0.171875,0.043671238774186924
l0,local,0,2,ShuffleNet,bank_b,ub,7,0.0009526904116341848,0.003764765176896111,0.019765894137931554,0.042032881101204206,0.9903292345440036,0.9734235774238889,1,0.015625,0.010575181955635365
l0,local,0,2,ShuffleNet,bank_b,ub,8,0.002490837936800425,0.008530109093000976,0.0516785289033074,0.09523703191018572,0.9903292345440036,0.9734235774238889,5,0.078125,0.021410872709934102
l0,local,0,2,ShuffleNet,bank_b,ub,9,0.0008457717526787631,0.008912563711036586,0.017547604892574946,0.09950706436404276,0.9903292345440036,0.9734235774238889,1,0.015625,0.07599947257136135
l0,local,0,3,Mobilenetv2,bank_a,ua,0,0.010509509440883615,0.015637331734894018,0.2389877534139227,0.17883522155653497,0.9938633951239954,0.9415882832637124,14,0.21875,0.07257523654072726
l0,local,0,3,Mobilenetv2,bank_a,ua,1,0.0003130741869984179,0.010381586272551221,0.007119351956769492,0.11872826596222125,0.9938633951239954,0.9415882832637124,0,0.0,0.0
l0,local,0,3,Mobilenetv2,bank_a,ua,2,0.0004058161171683572,0.007497503718166784,0.009228316762715866,0.08574466291888697,0.9938633951239954,0.9415882832637124,1,0.015625,0.011274711952807506
l0,local,0,3,Mobilenetv2,bank_a,ua,3,0.003790418062965642,0.003961372663908293,0.08619465089814397,0.04530395402670929,0.9938633951239954,0.9415882832637124,0,0.0,0.0
l0,local,0,3,Mobilenetv2,bank_a,ua,4,0.009103462022278023,0.00933271835687514,0.2070140332649313,0.10673296335794712,0.9938633951239954,0.9415882832637124,21,0.328125,0.02459397837074883
l0,local,0,3,Mobilenetv2,bank_a,ua,5,0.0012046618182277602,0.008240025401818807,0.027394182685807438,0.09423645883763236,0.9938633951239954,0.9415882832637124,4,0.0625,0.018090354102467163
l0,local,0,3,Mobilenetv2,bank_a,ua,6,0.0071530555722790915,0.009229949734080572,0.16266151059475056,0.10555765738259867,0.9938633951239954,0.9415882832637124,11,0.171875,0.03144049525059672
l0,local,0,3,Mobilenetv2,bank_a,ua,7,0.006440527123568574,0.006772165999063564,0.14645851138163823,0.0774493901768193,0.9938633951239954,0.9415882832637124,10,0.15625,0.029581168593449742
l0,local,0,3,Mobilenetv2,bank_a,ua,8,0.004321248709705493,0.012779204150248163,0.09826581601019989,0.14614845066093435,0.9938633951239954,0.9415882832637124,2,0.03125,0.031020938484528464
l0,local,0,3,Mobilenetv2,bank_a,ua,9,0.0007333231193357821,0.003608029920061679,0.016675873008380252,0.04126297510827928,0.9938633951239954,0.9415882832637124,1,0.015625,0.042191320888638556
l0,local,0,3,Mobilenetv2,bank_a,ub,0,0.008841401192959565,0.014530877134418273,0.20546498511215722,0.16548352824113205,0.9938633951239954,0.9445176055489282,13,0.203125,0.06730670320533765
l0,local,0,3,Mobilenetv2,bank_a,ub,1,0.00033950575070877746,0.010232296722218677,0.007889761191972385,0.11652954931345276,0.9938633951239954,0.9445176055489282,0,0.0,0.0
l0,local,0,3,Mobilenetv2,bank_a,ub,2,0.0004686014187505006,0.006625934798478351,0.010889810497885375,0.0754588355682073,0.9938633951239954,0.9445176055489282,1,0.015625,0.015459847989722678
